"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","actrolg","polintr","yrbrn","age"
"ESS4e04_6",4,"4.6","14.11.2023",298,"ES",1.4777,1.8399028,1.5009209,2.7615485,,,,,3,1976,
"ESS4e04_6",4,"4.6","14.11.2023",299,"ES",1.2029,1.3508434,1.5009209,2.0275092,,,,,4,1976,
"ESS4e04_6",4,"4.6","14.11.2023",300,"ES",1.2029,1.3508434,1.5009209,2.0275092,,,,,4,1988,
"ESS4e04_6",4,"4.6","14.11.2023",301,"ES",1.4777,1.2062902,1.5009209,1.8105463,,,,,1,1969,
"ESS4e04_6",4,"4.6","14.11.2023",302,"ES",0.6736,0.7503485,1.5009209,1.1262138,,,,,2,1950,
"ESS4e04_6",4,"4.6","14.11.2023",303,"ES",1.1822,1.1800619,1.5009209,1.7711796,,,,,3,1960,
"ESS4e04_6",4,"4.6","14.11.2023",305,"ES",0.4229,0.660885,1.5009209,0.9919361,,,,,2,1981,
"ESS4e04_6",4,"4.6","14.11.2023",307,"ES",0.1627,0.1272338,1.5009209,0.19096787,,,,,3,1963,
"ESS4e04_6",4,"4.6","14.11.2023",308,"ES",0.7445,0.5891107,1.5009209,0.8842085,,,,,2,1968,
"ESS4e04_6",4,"4.6","14.11.2023",309,"ES",0.73,0.69950145,1.5009209,1.0498964,,,,,4,1974,
"ESS4e04_6",4,"4.6","14.11.2023",312,"ES",0.3666,0.37918037,1.5009209,0.56911975,,,,,2,1954,
"ESS4e04_6",4,"4.6","14.11.2023",313,"ES",0.1627,0.11776094,1.5009209,0.17674986,,,,,4,1956,
"ESS4e04_6",4,"4.6","14.11.2023",315,"ES",1.4415,1.681589,1.5009209,2.523932,,,,,4,1956,
"ESS4e04_6",4,"4.6","14.11.2023",316,"ES",1.2051,1.2278839,1.5009209,1.8429567,,,,,4,1937,
"ESS4e04_6",4,"4.6","14.11.2023",319,"ES",1.0909,1.3163785,1.5009209,1.97578,,,,,3,1933,
"ESS4e04_6",4,"4.6","14.11.2023",321,"ES",1.0268,1.4864125,1.5009209,2.2309875,,,,,3,1942,
"ESS4e04_6",4,"4.6","14.11.2023",323,"ES",0.1627,0.1523757,1.5009209,0.22870387,,,,,3,1954,
"ESS4e04_6",4,"4.6","14.11.2023",324,"ES",0.1627,0.14260504,1.5009209,0.21403888,,,,,3,1993,
"ESS4e04_6",4,"4.6","14.11.2023",325,"ES",0.8058,0.7334128,1.5009209,1.1007946,,,,,3,1989,
"ESS4e04_6",4,"4.6","14.11.2023",326,"ES",0.73,0.69950145,1.5009209,1.0498964,,,,,4,1993,
"ESS4e04_6",4,"4.6","14.11.2023",327,"ES",1.2198,1.5674704,1.5009209,2.3526492,,,,,2,1941,
"ESS4e04_6",4,"4.6","14.11.2023",330,"ES",0.3666,0.47294378,1.5009209,0.7098512,,,,,2,1974,
"ESS4e04_6",4,"4.6","14.11.2023",332,"ES",1.32,1.10767,1.5009209,1.6625249,,,,,2,1988,
"ESS4e04_6",4,"4.6","14.11.2023",333,"ES",0.7584,0.90234005,1.5009209,1.354341,,,,,4,1987,
"ESS4e04_6",4,"4.6","14.11.2023",334,"ES",0.8058,0.7334128,1.5009209,1.1007946,,,,,3,1992,
"ESS4e04_6",4,"4.6","14.11.2023",336,"ES",1.4448,0.9009686,1.5009209,1.3522826,,,,,3,1985,
"ESS4e04_6",4,"4.6","14.11.2023",337,"ES",0.6736,0.70399415,1.5009209,1.0566396,,,,,3,1940,
"ESS4e04_6",4,"4.6","14.11.2023",338,"ES",1.1327,0.9504983,1.5009209,1.4266227,,,,,3,1979,
"ESS4e04_6",4,"4.6","14.11.2023",339,"ES",0.6736,0.7503485,1.5009209,1.1262138,,,,,2,1945,
"ESS4e04_6",4,"4.6","14.11.2023",340,"ES",0.4298,0.47448575,1.5009209,0.7121656,,,,,3,1976,
"ESS4e04_6",4,"4.6","14.11.2023",341,"ES",0.7545,0.7229779,1.5009209,1.0851326,,,,,4,1975,
"ESS4e04_6",4,"4.6","14.11.2023",342,"ES",1.4448,1.1396911,1.5009209,1.7105862,,,,,4,1946,
"ESS4e04_6",4,"4.6","14.11.2023",343,"ES",1.4257,0.9114186,1.5009209,1.3679672,,,,,3,1947,
"ESS4e04_6",4,"4.6","14.11.2023",344,"ES",1.4448,1.044927,1.5009209,1.5683528,,,,,3,1984,
"ESS4e04_6",4,"4.6","14.11.2023",345,"ES",1.5467,0.9879373,1.5009209,1.4828157,,,,,3,1925,
"ESS4e04_6",4,"4.6","14.11.2023",347,"ES",0.1627,0.12203274,1.5009209,0.18316148,,,,,3,1984,
"ESS4e04_6",4,"4.6","14.11.2023",349,"ES",0.298,0.32898268,1.5009209,0.49377698,,,,,3,1981,
"ESS4e04_6",4,"4.6","14.11.2023",350,"ES",1.3475,1.750468,1.5009209,2.627314,,,,,3,1974,
"ESS4e04_6",4,"4.6","14.11.2023",352,"ES",1.288,1.3604915,1.5009209,2.04199,,,,,3,1957,
"ESS4e04_6",4,"4.6","14.11.2023",353,"ES",1.6676,1.4220332,1.5009209,2.1343594,,,,,2,1962,
"ESS4e04_6",4,"4.6","14.11.2023",356,"ES",1.32,1.1441432,1.5009209,1.7172685,,,,,4,1950,
"ESS4e04_6",4,"4.6","14.11.2023",358,"ES",1.6064,1.3710017,1.5009209,2.057765,,,,,4,1955,
"ESS4e04_6",4,"4.6","14.11.2023",359,"ES",1.32,1.6303405,1.5009209,2.447012,,,,,4,1981,
"ESS4e04_6",4,"4.6","14.11.2023",360,"ES",0.7545,0.8531612,1.5009209,1.2805275,,,,,3,1954,
"ESS4e04_6",4,"4.6","14.11.2023",363,"ES",1.6676,1.0312053,1.5009209,1.5477576,,,,,4,1984,
"ESS4e04_6",4,"4.6","14.11.2023",364,"ES",1.288,1.0895734,1.5009209,1.6353635,,,,,3,1979,
"ESS4e04_6",4,"4.6","14.11.2023",366,"ES",1.32,1.1441432,1.5009209,1.7172685,,,,,3,1934,
"ESS4e04_6",4,"4.6","14.11.2023",368,"ES",1.32,2.4609735,1.5009209,3.6937265,,,,,3,1947,
"ESS4e04_6",4,"4.6","14.11.2023",370,"ES",1.1902,1.3100559,1.5009209,1.9662902,,,,,3,1946,
"ESS4e04_6",4,"4.6","14.11.2023",371,"ES",1.6676,1.517795,1.5009209,2.2780902,,,,,3,1989,
"ESS4e04_6",4,"4.6","14.11.2023",372,"ES",0.298,0.40204388,1.5009209,0.60343605,,,,,3,1965,
"ESS4e04_6",4,"4.6","14.11.2023",376,"ES",1.4448,0.9236288,1.5009209,1.3862938,,,,,2,1921,
"ESS4e04_6",4,"4.6","14.11.2023",377,"ES",0.8653,1.7105368,1.5009209,2.5673804,,,,,3,1944,
"ESS4e04_6",4,"4.6","14.11.2023",378,"ES",1.288,1.0978391,1.5009209,1.6477697,,,,,4,1985,
"ESS4e04_6",4,"4.6","14.11.2023",380,"ES",0.4298,0.324816,1.5009209,0.4875231,,,,,3,1981,
"ESS4e04_6",4,"4.6","14.11.2023",382,"ES",1.2051,1.2278839,1.5009209,1.8429567,,,,,3,1939,
"ESS4e04_6",4,"4.6","14.11.2023",385,"ES",0.73,0.76293904,1.5009209,1.1451111,,,,,3,1950,
"ESS4e04_6",4,"4.6","14.11.2023",387,"ES",0.1627,0.1523757,1.5009209,0.22870387,,,,,4,1962,
"ESS4e04_6",4,"4.6","14.11.2023",388,"ES",0.7545,0.645049,1.5009209,0.9681675,,,,,2,1960,
"ESS4e04_6",4,"4.6","14.11.2023",389,"ES",1.0107,1.1141953,1.5009209,1.672319,,,,,4,1961,
"ESS4e04_6",4,"4.6","14.11.2023",390,"ES",0.4298,0.41087994,1.5009209,0.61669827,,,,,4,1934,
"ESS4e04_6",4,"4.6","14.11.2023",391,"ES",0.1627,0.14260504,1.5009209,0.21403888,,,,,3,1976,
"ESS4e04_6",4,"4.6","14.11.2023",392,"ES",0.73,0.60313195,1.5009209,0.90525335,,,,,4,1977,
"ESS4e04_6",4,"4.6","14.11.2023",393,"ES",1.3414,1.2784907,1.5009209,1.9189134,,,,,2,1979,
"ESS4e04_6",4,"4.6","14.11.2023",394,"ES",0.73,0.5985909,1.5009209,0.8984376,,,,,2,1977,
"ESS4e04_6",4,"4.6","14.11.2023",396,"ES",1.32,1.1441432,1.5009209,1.7172685,,,,,4,1931,
"ESS4e04_6",4,"4.6","14.11.2023",397,"ES",0.73,0.5776371,1.5009209,0.8669875,,,,,3,1961,
"ESS4e04_6",4,"4.6","14.11.2023",401,"ES",0.1627,0.12605102,1.5009209,0.18919261,,,,,4,1941,
"ESS4e04_6",4,"4.6","14.11.2023",402,"ES",1.4205,1.7141036,1.5009209,2.5727339,,,,,4,1933,
"ESS4e04_6",4,"4.6","14.11.2023",404,"ES",1.4448,1.5958521,1.5009209,2.3952477,,,,,2,1972,
"ESS4e04_6",4,"4.6","14.11.2023",405,"ES",1.6064,1.7100219,1.5009209,2.5666075,,,,,3,1977,
"ESS4e04_6",4,"4.6","14.11.2023",408,"ES",1.3414,1.7497659,1.5009209,2.62626,,,,,3,1962,
"ESS4e04_6",4,"4.6","14.11.2023",409,"ES",0.4298,0.33298543,1.5009209,0.4997848,,,,,4,1949,
"ESS4e04_6",4,"4.6","14.11.2023",411,"ES",1.5467,0.96369934,1.5009209,1.4464365,,,,,1,1988,
"ESS4e04_6",4,"4.6","14.11.2023",412,"ES",0.8058,1.1070752,1.5009209,1.6616323,,,,,4,1948,
"ESS4e04_6",4,"4.6","14.11.2023",416,"ES",1.0656,1.2919458,1.5009209,1.9391085,,,,,4,1926,
"ESS4e04_6",4,"4.6","14.11.2023",417,"ES",1.4257,0.85075855,1.5009209,1.2769213,,,,,1,1963,
"ESS4e04_6",4,"4.6","14.11.2023",418,"ES",1.621,1.3232703,1.5009209,1.986124,,,,,3,1968,
"ESS4e04_6",4,"4.6","14.11.2023",420,"ES",1.5467,1.1176809,1.5009209,1.6775507,,,,,4,1974,
"ESS4e04_6",4,"4.6","14.11.2023",421,"ES",1.4233,1.6905428,1.5009209,2.537371,,,,,1,1962,
"ESS4e04_6",4,"4.6","14.11.2023",423,"ES",0.1627,0.15553784,1.5009209,0.23345,,,,,2,1948,
"ESS4e04_6",4,"4.6","14.11.2023",425,"ES",1.1687,1.0677365,1.5009209,1.602588,,,,,3,1969,
"ESS4e04_6",4,"4.6","14.11.2023",429,"ES",0.3666,0.3213215,1.5009209,0.48227814,,,,,3,1978,
"ESS4e04_6",4,"4.6","14.11.2023",433,"ES",1.1327,0.9817962,1.5009209,1.4735985,,,,,2,1945,
"ESS4e04_6",4,"4.6","14.11.2023",434,"ES",1.32,1.1548791,1.5009209,1.7333821,,,,,3,1963,
"ESS4e04_6",4,"4.6","14.11.2023",435,"ES",0.73,0.76293904,1.5009209,1.1451111,,,,,3,1926,
"ESS4e04_6",4,"4.6","14.11.2023",436,"ES",0.8058,1.4443828,1.5009209,2.1679044,,,,,3,1982,
"ESS4e04_6",4,"4.6","14.11.2023",438,"ES",0.1627,0.16828327,1.5009209,0.25257987,,,,,3,1965,
"ESS4e04_6",4,"4.6","14.11.2023",439,"ES",1.4205,1.6792552,1.5009209,2.5204294,,,,,3,1956,
"ESS4e04_6",4,"4.6","14.11.2023",440,"ES",0.6736,0.5705312,1.5009209,0.85632217,,,,,4,1943,
"ESS4e04_6",4,"4.6","14.11.2023",441,"ES",1.3475,1.4034293,1.5009209,2.1064363,,,,,2,1961,
"ESS4e04_6",4,"4.6","14.11.2023",444,"ES",0.7545,1.0641302,1.5009209,1.5971752,,,,,4,1978,
"ESS4e04_6",4,"4.6","14.11.2023",448,"ES",0.8058,0.6871398,1.5009209,1.0313425,,,,,3,1965,
"ESS4e04_6",4,"4.6","14.11.2023",449,"ES",0.1627,0.14260504,1.5009209,0.21403888,,,,,3,1980,
"ESS4e04_6",4,"4.6","14.11.2023",450,"ES",1.621,1.8909856,1.5009209,2.83822,,,,,3,1967,
"ESS4e04_6",4,"4.6","14.11.2023",452,"ES",1.6676,1.8548703,1.5009209,2.7840135,,,,,3,1971,
"ESS4e04_6",4,"4.6","14.11.2023",458,"ES",0.4298,0.33298543,1.5009209,0.4997848,,,,,3,1930,
"ESS4e04_6",4,"4.6","14.11.2023",461,"ES",1.1327,0.9172258,1.5009209,1.3766834,,,,,3,1971,
"ESS4e04_6",4,"4.6","14.11.2023",462,"ES",1.4257,1.2157549,1.5009209,1.8247519,,,,,3,1958,
"ESS4e04_6",4,"4.6","14.11.2023",463,"ES",1.1822,1.8892633,1.5009209,2.8356347,,,,,2,1951,
"ESS4e04_6",4,"4.6","14.11.2023",464,"ES",1.6676,1.0651608,1.5009209,1.598722,,,,,1,1934,
"ESS4e04_6",4,"4.6","14.11.2023",465,"ES",1.3414,1.3106459,1.5009209,1.9671758,,,,,3,1936,
"ESS4e04_6",4,"4.6","14.11.2023",466,"ES",0.8058,0.6871398,1.5009209,1.0313425,,,,,4,1966,
"ESS4e04_6",4,"4.6","14.11.2023",467,"ES",0.73,0.6183013,1.5009209,0.9280213,,,,,4,1947,
"ESS4e04_6",4,"4.6","14.11.2023",468,"ES",0.73,0.8131746,1.5009209,1.2205107,,,,,1,1953,
"ESS4e04_6",4,"4.6","14.11.2023",470,"ES",0.1627,0.15553784,1.5009209,0.23345,,,,,4,1927,
"ESS4e04_6",4,"4.6","14.11.2023",471,"ES",1.1902,1.748978,1.5009209,2.6250777,,,,,3,1969,
"ESS4e04_6",4,"4.6","14.11.2023",472,"ES",2.2218,3.327412,1.5009209,4.994182,,,,,2,1957,
"ESS4e04_6",4,"4.6","14.11.2023",476,"ES",1.2051,0.99510205,1.5009209,1.4935695,,,,,4,1924,
"ESS4e04_6",4,"4.6","14.11.2023",478,"ES",1.1822,0.91199064,1.5009209,1.3688258,,,,,2,1965,
"ESS4e04_6",4,"4.6","14.11.2023",479,"ES",1.1902,1.2682935,1.5009209,1.9036082,,,,,3,1987,
"ESS4e04_6",4,"4.6","14.11.2023",481,"ES",1.6676,1.0390283,1.5009209,1.5594993,,,,,3,1991,
"ESS4e04_6",4,"4.6","14.11.2023",483,"ES",0.3666,0.40471494,1.5009209,0.6074451,,,,,2,1988,
"ESS4e04_6",4,"4.6","14.11.2023",484,"ES",1.4448,2.5919657,1.5009209,3.8903353,,,,,2,1979,
"ESS4e04_6",4,"4.6","14.11.2023",486,"ES",0.7445,0.77809334,1.5009209,1.1678566,,,,,4,1931,
"ESS4e04_6",4,"4.6","14.11.2023",487,"ES",1.3394,1.4742806,1.5009209,2.2127786,,,,,2,1949,
"ESS4e04_6",4,"4.6","14.11.2023",488,"ES",0.73,0.76293904,1.5009209,1.1451111,,,,,4,1921,
"ESS4e04_6",4,"4.6","14.11.2023",491,"ES",0.73,0.88104504,1.5009209,1.3223789,,,,,4,1983,
"ESS4e04_6",4,"4.6","14.11.2023",493,"ES",0.3666,0.26534212,1.5009209,0.39825752,,,,,3,1969,
"ESS4e04_6",4,"4.6","14.11.2023",494,"ES",0.73,0.5776371,1.5009209,0.8669875,,,,,4,1963,
"ESS4e04_6",4,"4.6","14.11.2023",495,"ES",1.4448,1.044927,1.5009209,1.5683528,,,,,3,1992,
"ESS4e04_6",4,"4.6","14.11.2023",499,"ES",1.3708,1.3967166,1.5009209,2.0963612,,,,,3,1947,
"ESS4e04_6",4,"4.6","14.11.2023",501,"ES",1.32,1.1548791,1.5009209,1.7333821,,,,,3,1959,
"ESS4e04_6",4,"4.6","14.11.2023",502,"ES",0.8058,0.6221855,1.5009209,0.93385124,,,,,4,1970,
"ESS4e04_6",4,"4.6","14.11.2023",503,"ES",0.7545,0.61868066,1.5009209,0.9285907,,,,,3,1974,
"ESS4e04_6",4,"4.6","14.11.2023",504,"ES",1.4257,1.5163857,1.5009209,2.275975,,,,,4,1980,
"ESS4e04_6",4,"4.6","14.11.2023",505,"ES",0.73,0.88104504,1.5009209,1.3223789,,,,,3,1991,
"ESS4e04_6",4,"4.6","14.11.2023",506,"ES",0.6736,0.70399415,1.5009209,1.0566396,,,,,2,1936,
"ESS4e04_6",4,"4.6","14.11.2023",507,"ES",0.1627,0.21779181,1.5009209,0.3268883,,,,,3,1969,
"ESS4e04_6",4,"4.6","14.11.2023",508,"ES",0.4298,0.33298543,1.5009209,0.4997848,,,,,4,1942,
"ESS4e04_6",4,"4.6","14.11.2023",510,"ES",0.4229,0.6559092,1.5009209,0.9844678,,,,,3,1979,
"ESS4e04_6",4,"4.6","14.11.2023",514,"ES",0.4298,0.41087994,1.5009209,0.61669827,,,,,4,1934,
"ESS4e04_6",4,"4.6","14.11.2023",518,"ES",0.298,0.22351418,1.5009209,0.3354771,,,,,2,1987,
"ESS4e04_6",4,"4.6","14.11.2023",520,"ES",1.3763,1.2537208,1.5009209,1.8817357,,,,,3,1982,
"ESS4e04_6",4,"4.6","14.11.2023",521,"ES",1.3475,1.0177145,1.5009209,1.527509,,,,,4,1981,
"ESS4e04_6",4,"4.6","14.11.2023",522,"ES",1.32,1.6303405,1.5009209,2.447012,,,,,4,1993,
"ESS4e04_6",4,"4.6","14.11.2023",523,"ES",1.2769,1.3710046,1.5009209,2.0577695,,,,,3,1988,
"ESS4e04_6",4,"4.6","14.11.2023",524,"ES",0.78,0.75851095,1.5009209,1.1384649,,,,,4,1919,
"ESS4e04_6",4,"4.6","14.11.2023",526,"ES",1.2769,2.0027406,1.5009209,3.0059552,,,,,2,1977,
"ESS4e04_6",4,"4.6","14.11.2023",527,"ES",0.8058,0.6221855,1.5009209,0.93385124,,,,,4,1959,
"ESS4e04_6",4,"4.6","14.11.2023",528,"ES",1.3475,1.1892809,1.5009209,1.7850165,,,,,4,1986,
"ESS4e04_6",4,"4.6","14.11.2023",531,"ES",1.32,1.1548791,1.5009209,1.7333821,,,,,3,1969,
"ESS4e04_6",4,"4.6","14.11.2023",533,"ES",0.1627,0.21950518,1.5009209,0.3294599,,,,,2,1959,
"ESS4e04_6",4,"4.6","14.11.2023",534,"ES",1.4257,1.2976255,1.5009209,1.9476333,,,,,3,1984,
"ESS4e04_6",4,"4.6","14.11.2023",535,"ES",1.0909,1.8577594,1.5009209,2.7883499,,,,,3,1971,
"ESS4e04_6",4,"4.6","14.11.2023",536,"ES",0.1627,0.1229585,1.5009209,0.18455099,,,,,3,1989,
"ESS4e04_6",4,"4.6","14.11.2023",537,"ES",0.9682,1.2700477,1.5009209,1.906241,,,,,3,1971,
"ESS4e04_6",4,"4.6","14.11.2023",538,"ES",1.288,1.3604915,1.5009209,2.04199,,,,,4,1970,
"ESS4e04_6",4,"4.6","14.11.2023",540,"ES",1.4257,1.1236761,1.5009209,1.6865488,,,,,3,1940,
"ESS4e04_6",4,"4.6","14.11.2023",542,"ES",1.5171,1.5211687,1.5009209,2.283154,,,,,3,1949,
"ESS4e04_6",4,"4.6","14.11.2023",543,"ES",1.2029,1.2656151,1.5009209,1.8995881,,,,,3,1961,
"ESS4e04_6",4,"4.6","14.11.2023",546,"ES",0.4298,0.33298543,1.5009209,0.4997848,,,,,3,1944,
"ESS4e04_6",4,"4.6","14.11.2023",547,"ES",0.3666,0.28402156,1.5009209,0.42629388,,,,,4,1926,
"ESS4e04_6",4,"4.6","14.11.2023",549,"ES",1.1866,1.7915483,1.5009209,2.6889722,,,,,1,1952,
"ESS4e04_6",4,"4.6","14.11.2023",552,"ES",1.4257,1.2976255,1.5009209,1.9476333,,,,,2,1982,
"ESS4e04_6",4,"4.6","14.11.2023",553,"ES",0.73,1.3299237,1.5009209,1.9961103,,,,,2,1951,
"ESS4e04_6",4,"4.6","14.11.2023",554,"ES",0.4298,0.5544769,1.5009209,0.832226,,,,,3,1986,
"ESS4e04_6",4,"4.6","14.11.2023",555,"ES",0.3666,0.343337,1.5009209,0.5153217,,,,,3,1968,
"ESS4e04_6",4,"4.6","14.11.2023",556,"ES",0.9837,1.1294304,1.5009209,1.6951857,,,,,4,1968,
"ESS4e04_6",4,"4.6","14.11.2023",557,"ES",1.6676,1.0390283,1.5009209,1.5594993,,,,,4,1986,
"ESS4e04_6",4,"4.6","14.11.2023",558,"ES",0.73,0.5776371,1.5009209,0.8669875,,,,,3,1965,
"ESS4e04_6",4,"4.6","14.11.2023",560,"ES",0.7545,0.62337404,1.5009209,0.93563515,,,,,4,1977,
"ESS4e04_6",4,"4.6","14.11.2023",563,"ES",1.4448,0.93229556,1.5009209,1.3993019,,,,,4,1967,
"ESS4e04_6",4,"4.6","14.11.2023",565,"ES",1.1327,0.99100876,1.5009209,1.4874258,,,,,1,1971,
"ESS4e04_6",4,"4.6","14.11.2023",566,"ES",1.4448,2.5919657,1.5009209,3.8903353,,,,,2,1974,
"ESS4e04_6",4,"4.6","14.11.2023",568,"ES",2.2218,1.9438715,1.5009209,2.9175973,,,,,2,1962,
"ESS4e04_6",4,"4.6","14.11.2023",569,"ES",0.6736,0.5705312,1.5009209,0.85632217,,,,,4,1947,
"ESS4e04_6",4,"4.6","14.11.2023",570,"ES",0.6736,0.6454578,1.5009209,0.9687811,,,,,3,1992,
"ESS4e04_6",4,"4.6","14.11.2023",572,"ES",0.73,0.69950145,1.5009209,1.0498964,,,,,4,1983,
"ESS4e04_6",4,"4.6","14.11.2023",573,"ES",0.4298,0.33298543,1.5009209,0.4997848,,,,,3,1949,
"ESS4e04_6",4,"4.6","14.11.2023",575,"ES",0.73,0.76293904,1.5009209,1.1451111,,,,,4,1950,
"ESS4e04_6",4,"4.6","14.11.2023",576,"ES",1.1866,1.2358509,1.5009209,1.8549144,,,,,4,1964,
"ESS4e04_6",4,"4.6","14.11.2023",577,"ES",0.8616,0.82119244,1.5009209,1.2325449,,,,,2,1983,
"ESS4e04_6",4,"4.6","14.11.2023",578,"ES",1.288,1.1254507,1.5009209,1.6892126,,,,,4,1950,
"ESS4e04_6",4,"4.6","14.11.2023",580,"ES",0.1627,0.21779181,1.5009209,0.3268883,,,,,2,1956,
"ESS4e04_6",4,"4.6","14.11.2023",584,"ES",1.6676,1.0390283,1.5009209,1.5594993,,,,,3,1985,
"ESS4e04_6",4,"4.6","14.11.2023",585,"ES",1.4777,1.2500486,1.5009209,1.8762242,,,,,4,1980,
"ESS4e04_6",4,"4.6","14.11.2023",586,"ES",0.8616,0.8418462,1.5009209,1.2635446,,,,,3,1926,
"ESS4e04_6",4,"4.6","14.11.2023",587,"ES",1.32,1.1441432,1.5009209,1.7172685,,,,,4,1951,
"ESS4e04_6",4,"4.6","14.11.2023",588,"ES",1.2051,0.9296565,1.5009209,1.3953409,,,,,3,1961,
"ESS4e04_6",4,"4.6","14.11.2023",589,"ES",1.4448,1.044927,1.5009209,1.5683528,,,,,4,1978,
"ESS4e04_6",4,"4.6","14.11.2023",590,"ES",0.8027,0.69576037,1.5009209,1.0442812,,,,,3,1944,
"ESS4e04_6",4,"4.6","14.11.2023",593,"ES",0.73,0.76293904,1.5009209,1.1451111,,,,,3,1942,
"ESS4e04_6",4,"4.6","14.11.2023",594,"ES",0.7545,0.78854454,1.5009209,1.183543,,,,,4,1928,
"ESS4e04_6",4,"4.6","14.11.2023",595,"ES",0.298,0.23087403,1.5009209,0.34652367,,,,,4,1932,
"ESS4e04_6",4,"4.6","14.11.2023",596,"ES",1.6676,1.0312053,1.5009209,1.5477576,,,,,3,1985,
"ESS4e04_6",4,"4.6","14.11.2023",602,"ES",0.3666,0.3213215,1.5009209,0.48227814,,,,,3,1978,
"ESS4e04_6",4,"4.6","14.11.2023",604,"ES",0.8616,1.1995841,1.5009209,1.8004808,,,,,3,1976,
"ESS4e04_6",4,"4.6","14.11.2023",606,"ES",1.0107,0.83457774,1.5009209,1.2526351,,,,,4,1944,
"ESS4e04_6",4,"4.6","14.11.2023",607,"ES",1.4257,1.298721,1.5009209,1.9492774,,,,,3,1979,
"ESS4e04_6",4,"4.6","14.11.2023",608,"ES",1.621,1.4164252,1.5009209,2.1259422,,,,,3,1942,
"ESS4e04_6",4,"4.6","14.11.2023",609,"ES",0.73,0.60313195,1.5009209,0.90525335,,,,,3,1975,
"ESS4e04_6",4,"4.6","14.11.2023",610,"ES",0.73,0.5985909,1.5009209,0.8984376,,,,,2,1980,
"ESS4e04_6",4,"4.6","14.11.2023",611,"ES",1.4415,2.097411,1.5009209,3.148048,,,,,4,1984,
"ESS4e04_6",4,"4.6","14.11.2023",614,"ES",1.0107,1.0211734,1.5009209,1.5327004,,,,,2,7777,
"ESS4e04_6",4,"4.6","14.11.2023",616,"ES",1.1327,1.399005,1.5009209,2.0997958,,,,,3,1980,
"ESS4e04_6",4,"4.6","14.11.2023",620,"ES",1.4448,1.5958521,1.5009209,2.3952477,,,,,2,1973,
"ESS4e04_6",4,"4.6","14.11.2023",621,"ES",0.7545,0.61868066,1.5009209,0.9285907,,,,,4,1984,
"ESS4e04_6",4,"4.6","14.11.2023",622,"ES",1.4257,1.1008313,1.5009209,1.6522607,,,,,4,1961,
"ESS4e04_6",4,"4.6","14.11.2023",623,"ES",0.7545,1.0641302,1.5009209,1.5971752,,,,,3,1981,
"ESS4e04_6",4,"4.6","14.11.2023",624,"ES",0.4298,0.33298543,1.5009209,0.4997848,,,,,3,1918,
"ESS4e04_6",4,"4.6","14.11.2023",625,"ES",0.7445,0.61511195,1.5009209,0.92323434,,,,,3,1975,
"ESS4e04_6",4,"4.6","14.11.2023",626,"ES",0.7445,1.0980961,1.5009209,1.6481555,,,,,4,1970,
"ESS4e04_6",4,"4.6","14.11.2023",627,"ES",0.8653,1.3862538,1.5009209,2.0806572,,,,,2,1937,
"ESS4e04_6",4,"4.6","14.11.2023",628,"ES",0.73,0.60313195,1.5009209,0.90525335,,,,,2,1987,
"ESS4e04_6",4,"4.6","14.11.2023",629,"ES",0.7545,0.62337404,1.5009209,0.93563515,,,,,3,1978,
"ESS4e04_6",4,"4.6","14.11.2023",632,"ES",1.1822,1.204551,1.5009209,1.8079357,,,,,2,1945,
"ESS4e04_6",4,"4.6","14.11.2023",634,"ES",0.6736,0.57588464,1.5009209,0.8643573,,,,,2,1962,
"ESS4e04_6",4,"4.6","14.11.2023",638,"ES",0.7445,0.6104807,1.5009209,0.91628325,,,,,3,1985,
"ESS4e04_6",4,"4.6","14.11.2023",639,"ES",0.3666,0.27496743,1.5009209,0.41270435,,,,,3,1989,
"ESS4e04_6",4,"4.6","14.11.2023",641,"ES",0.298,0.30822626,1.5009209,0.46262324,,,,,3,1966,
"ESS4e04_6",4,"4.6","14.11.2023",642,"ES",0.73,1.0767095,1.5009209,1.6160558,,,,,3,1969,
"ESS4e04_6",4,"4.6","14.11.2023",643,"ES",0.4298,0.47448575,1.5009209,0.7121656,,,,,3,1988,
"ESS4e04_6",4,"4.6","14.11.2023",645,"ES",1.4205,1.6792552,1.5009209,2.5204294,,,,,4,1961,
"ESS4e04_6",4,"4.6","14.11.2023",647,"ES",0.298,0.23087403,1.5009209,0.34652367,,,,,4,1925,
"ESS4e04_6",4,"4.6","14.11.2023",652,"ES",0.922,0.90086144,1.5009209,1.3521217,,,,,2,1931,
"ESS4e04_6",4,"4.6","14.11.2023",653,"ES",1.4257,0.9106499,1.5009209,1.3668134,,,,,2,1924,
"ESS4e04_6",4,"4.6","14.11.2023",657,"ES",1.3708,1.6129339,1.5009209,2.420886,,,,,3,1982,
"ESS4e04_6",4,"4.6","14.11.2023",659,"ES",0.7545,0.8531612,1.5009209,1.2805275,,,,,4,1965,
"ESS4e04_6",4,"4.6","14.11.2023",660,"ES",0.922,1.0889986,1.5009209,1.6345007,,,,,3,1962,
"ESS4e04_6",4,"4.6","14.11.2023",661,"ES",1.288,1.6037049,1.5009209,2.4070342,,,,,3,1992,
"ESS4e04_6",4,"4.6","14.11.2023",662,"ES",0.3666,0.2770534,1.5009209,0.4158352,,,,,1,1987,
